Metric,Value
timing__setup__tns__corner:min_ss_100C_1v60,-31.293997612354296
timing__hold__wns__corner:min_ss_100C_1v60,0
timing__setup__wns__corner:min_ss_100C_1v60,-1.4125128133618454
timing__hold_vio__count__corner:min_ss_100C_1v60,0
timing__hold_r2r__ws__corner:min_ss_100C_1v60,0.897794
timing__hold_r2r_vio__count__corner:min_ss_100C_1v60,0
timing__setup_vio__count__corner:min_ss_100C_1v60,56
timing__setup_r2r__ws__corner:min_ss_100C_1v60,-1.412513
timing__setup_r2r_vio__count__corner:min_ss_100C_1v60,56
timing__unannotated_net__count__corner:min_ss_100C_1v60,125
timing__unannotated_net_filtered__count__corner:min_ss_100C_1v60,0
design__max_slew_violation__count__corner:min_ff_n40C_1v95,26
design__max_fanout_violation__count__corner:min_ff_n40C_1v95,102
design__max_cap_violation__count__corner:min_ff_n40C_1v95,0
clock__skew__worst_hold__corner:min_ff_n40C_1v95,-0.7380957165485075
clock__skew__worst_setup__corner:min_ff_n40C_1v95,0.30835077031161406
timing__hold__ws__corner:min_ff_n40C_1v95,0.10563783480302812
timing__setup__ws__corner:min_ff_n40C_1v95,5.947460026141312
timing__hold__tns__corner:min_ff_n40C_1v95,0.0
timing__setup__tns__corner:min_ff_n40C_1v95,0.0
timing__hold__wns__corner:min_ff_n40C_1v95,0
timing__setup__wns__corner:min_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:min_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:min_ff_n40C_1v95,0.105638
timing__hold_r2r_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:min_ff_n40C_1v95,8.446728
timing__setup_r2r_vio__count__corner:min_ff_n40C_1v95,0
timing__unannotated_net__count__corner:min_ff_n40C_1v95,125
timing__unannotated_net_filtered__count__corner:min_ff_n40C_1v95,0
design__max_slew_violation__count__corner:max_tt_025C_1v80,207
design__max_fanout_violation__count__corner:max_tt_025C_1v80,102
design__max_cap_violation__count__corner:max_tt_025C_1v80,2
clock__skew__worst_hold__corner:max_tt_025C_1v80,-1.0973567920504477
clock__skew__worst_setup__corner:max_tt_025C_1v80,-0.5973567365392949
timing__hold__ws__corner:max_tt_025C_1v80,0.3120991331489401
timing__setup__ws__corner:max_tt_025C_1v80,6.02125211178303
timing__hold__tns__corner:max_tt_025C_1v80,0.0
timing__setup__tns__corner:max_tt_025C_1v80,0.0
timing__hold__wns__corner:max_tt_025C_1v80,0
timing__setup__wns__corner:max_tt_025C_1v80,0.0
timing__hold_vio__count__corner:max_tt_025C_1v80,0
timing__hold_r2r__ws__corner:max_tt_025C_1v80,0.312099
timing__hold_r2r_vio__count__corner:max_tt_025C_1v80,0
timing__setup_vio__count__corner:max_tt_025C_1v80,0
timing__setup_r2r__ws__corner:max_tt_025C_1v80,7.493182
timing__setup_r2r_vio__count__corner:max_tt_025C_1v80,0
timing__unannotated_net__count__corner:max_tt_025C_1v80,125
timing__unannotated_net_filtered__count__corner:max_tt_025C_1v80,0
design__max_slew_violation__count__corner:max_ss_100C_1v60,2194
design__max_fanout_violation__count__corner:max_ss_100C_1v60,102
design__max_cap_violation__count__corner:max_ss_100C_1v60,8
clock__skew__worst_hold__corner:max_ss_100C_1v60,-1.6305453004868662
clock__skew__worst_setup__corner:max_ss_100C_1v60,-1.1305452449757134
timing__hold__ws__corner:max_ss_100C_1v60,0.9101060163098428
timing__setup__ws__corner:max_ss_100C_1v60,-2.719623714320068
timing__hold__tns__corner:max_ss_100C_1v60,0.0
timing__setup__tns__corner:max_ss_100C_1v60,-146.45943183891018
timing__hold__wns__corner:max_ss_100C_1v60,0
timing__setup__wns__corner:max_ss_100C_1v60,-2.719623714320068
timing__hold_vio__count__corner:max_ss_100C_1v60,0
timing__hold_r2r__ws__corner:max_ss_100C_1v60,0.910106
timing__hold_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__setup_vio__count__corner:max_ss_100C_1v60,153
timing__setup_r2r__ws__corner:max_ss_100C_1v60,-2.719624
timing__setup_r2r_vio__count__corner:max_ss_100C_1v60,153
timing__unannotated_net__count__corner:max_ss_100C_1v60,125
timing__unannotated_net_filtered__count__corner:max_ss_100C_1v60,0
design__max_slew_violation__count__corner:max_ff_n40C_1v95,35
design__max_fanout_violation__count__corner:max_ff_n40C_1v95,102
design__max_cap_violation__count__corner:max_ff_n40C_1v95,1
clock__skew__worst_hold__corner:max_ff_n40C_1v95,-0.8311603862643647
clock__skew__worst_setup__corner:max_ff_n40C_1v95,0.3497332245018679
timing__hold__ws__corner:max_ff_n40C_1v95,0.09230005909717327
timing__setup__ws__corner:max_ff_n40C_1v95,5.958254058781204
timing__hold__tns__corner:max_ff_n40C_1v95,0.0
